SMILES,MP,MW,Structure_Cluster,MP_bin,Stratify_Label,cv_fold
Cc1ccc2c(c1)ccnc2,85.5,143.189,0,1,0_1,7
N#Cc1ncccc1Br,98.0,183.008,0,1,0_1,3
CCOc1ccc2c(c1C(=O)O)cccc2,144.0,216.236,2,2,2_2,9
OC1CCC2(C(C1)(C)CCC1C2CCC2(C1CCC2(O)C(O)C)C)C,219.0,350.543,1,3,1_3,3
N#CCC(=C(C#N)C#N)N,171.5,132.126,0,3,0_3,5
CCCC(=O)Nc1ccc(cc1)O,139.5,179.219,2,2,2_2,4
Nc1cc(N)c(cc1/C=C/c1ccccc1)/C=C/c1ccccc1,201.0,312.416,5,3,5_3,3
Oc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)c1ccc(c(c1)O)O,125.0,610.521,4,2,4_2,8
Cc1ccc(cc1)n1ncccc1=O,97.85,186.214,2,1,2_1,3
Cn1nc2c(n1)ccc(c2)NC(=O)c1ccc(cc1)[N+](=O)[O-],280.0,297.274,4,3,4_3,2
Oc1c(O)c(Br)c(c(c1Br)Br)Br,191.0,425.696,2,3,2_3,6
Clc1ccc2c(c1)Oc1c(O2)ccc(c1)Cl,151.0,253.084,5,2,5_2,0
O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1ccc(cc1)C(=O)C,155.0,581.222,4,2,4_2,7
CC1CCC(C(C1)OC(=O)C)C(=C)C,85.0,196.29,0,1,0_1,1
OC(=O)Cc1cccc(c1)[N+](=O)[O-],119.0,181.147,2,2,2_2,6
CCCCCCC1CCCC1,-73.0,154.297,0,0,0_0,2
O=C(c1ccccc1)Nc1ccc2c(c1)nn(n2)C1CCCCC1,212.0,320.396,5,3,5_3,3
[O-][N+](=O)c1ccc(c2c1cccc2)C,71.5,187.198,2,1,2_1,8
CCCN(c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-])CCC,124.0,350.297,4,2,4_2,2
Brc1ccc(c(c1)c1[nH]ncc1)O,162.0,239.072,2,2,2_2,7
Clc1cc(Cl)c(c(c1)Cl)Cl,53.0,215.894,0,1,0_1,3
Cc1[nH]n(c(=O)c1)c1ccccc1,128.0,174.203,2,2,2_2,5
S=C=Nc1cccc(c1)C(=O)C,24.0,177.228,0,0,0_0,2
CSC(=C(C#N)C#N)Nc1ccccc1,80.0,215.281,5,1,5_1,2
COc1ccc(c(c1)C)N,14.0,137.182,0,0,0_0,8
N#CC1(C#N)C2OCC(C1(C#N)C#N)C1=C2CCCC1,173.0,264.288,4,3,4_3,8
CCCCCCCCCCCCC(=C)C,-15.0,210.405,3,0,3_0,7
COC(=O)CS(=O)(=O)C,61.0,152.171,2,1,2_1,2
Oc1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],207.0,241.246,5,3,5_3,6
Clc1[nH]cnc1Cl,181.0,136.969,0,3,0_3,8
O=C(c1ccccc1)Nc1scc(n1)c1ccccc1,123.0,280.352,5,2,5_2,0
COc1cc(ccc1O)/C=C/1\CCC/C(=C/c2ccc(c(c2)OC)O)/C1=O,178.5,366.413,4,3,4_3,4
N#Cc1ccccc1OCC(CNC(C)(C)C)O,164.0,248.326,2,2,2_2,0
Cc1cc(C)c(c(c1)C)C(=O)P(=O)(c1ccccc1)c1ccccc1,90.0,348.382,5,1,5_1,5
SC1CCCCC1,-30.0,116.229,0,0,0_0,4
O=C1c2cc(ccc2C(=O)c2c1cccc2)C(=O)O,291.0,252.225,2,3,2_3,1
OC(=O)C1CCCO1,21.0,116.116,2,0,2_0,7
O=C(c1ccccc1)c1ccc(cc1)C(=O)O,199.0,226.231,2,3,2_3,2
CCO/C=N/c1c(C#N)cnn1c1ncnc2c1cnn2C,155.0,296.294,4,2,4_2,7
Sc1n[nH]cn1,221.0,101.134,0,3,0_3,9
N#Cc1ccc(cc1)S(=O)(=O)C(F)(F)F,90.0,235.186,2,1,2_1,6
CCCCCCl,-99.0,106.596,0,0,0_0,3
Oc1ccc(cc1)n1nnnc1S,170.0,194.219,2,3,2_3,0
COc1ccc2c(c1)SCC(=O)N2,185.0,195.243,2,3,2_3,0
OC(c1cc(F)ccc1F)C(=O)O,111.0,188.129,2,2,2_2,4
CC(NC(=O)C(C(F)(F)F)C(F)(F)F)C,136.0,237.143,2,2,2_2,6
Cc1ccc(cc1)C(=O)C1=NOC2C1C(=O)N(C2=O)c1cc(Cl)ccc1Cl,191.0,403.221,4,3,4_3,2
O=NCNCCCC(=O)c1cccnc1,64.0,207.233,2,1,2_1,9
C=C/C=C/C#N,-60.0,79.102,0,0,0_0,9
N#C/C(=N\Nc1ccc(cc1)F)/c1scc(n1)c1ccc(cc1)Cl,226.0,356.813,5,3,5_3,4
Clc1cc(ccc1S(=O)(=O)Cl)C(F)(F)F,37.0,279.066,2,0,2_0,0
COc1cc(ccc1Br)CC(=O)O,104.0,245.072,2,1,2_1,2
NCCc1ccc(cc1)S(=O)(=O)N,151.0,200.263,2,2,2_2,1
COC(=O)c1cc(Br)ccc1N,72.0,230.061,2,1,2_1,2
OC(=O)Cc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,156.0,264.365,2,2,2_2,7
Cc1sc2c(n1)cc(c(c2)C)C,84.0,177.272,0,1,0_1,7
CC(=CCc1ccc(c(=O)cc1C(=C)C)O)C,71.5,230.307,2,1,2_1,6
Cc1onc(c1S(=O)(=O)Cl)C,39.0,195.627,2,0,2_0,1
CCc1ccc(o1)C(c1cc2OCCOc2cc1[N+](=O)[O-])c1ccc(o1)CC,86.0,383.4,4,1,4_1,8
Oc1ccc2c(c1)CC1(C2)CCC(CC1)c1ccc(cc1)C(C)(C)C,131.0,334.503,5,2,5_2,1
CCOCCOC(=O)/C=C/c1ccc(cc1)OC,-25.0,250.294,2,0,2_0,8
CCCC(=O)c1ccc(cc1)Cl,36.0,182.65,0,0,0_0,4
O1CCN(CC1)CCN1CCOCC1,75.0,200.282,0,1,0_1,2
O=C(/C=C/C=C/c1ccccc1)/C=C/C=C/c1ccccc1,142.0,286.374,5,2,5_2,5
O=C(c1ccccc1)Nc1cc(ccc1c1ccc(cc1NC(=O)c1ccccc1)NC(=O)c1ccccc1)NC(=O)c1ccccc1,279.0,630.704,4,3,4_3,6
Oc1cc(C)c(c(c1)C)I,130.0,248.063,0,2,0_2,5
CN(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],131.5,287.144,4,2,4_2,9
OC1C=CC2C34C1Oc1c4c(CC2N(CC3)C)ccc1O,254.0,285.343,4,3,4_3,2
Cc1sc(nc1c1ccccc1)c1cccnc1,80.0,252.342,5,1,5_1,5
CC(=O)Oc1ccc(cc1)C(=O)O,194.0,180.159,2,3,2_3,9
OCC(COCC(CO)(CO)CO)(COCC(CO)(CO)CO)CO,249.0,372.411,4,3,4_3,8
CCOc1ccccc1/C=C/C(=O)O,135.0,192.214,2,2,2_2,4
CC1CSC(S1)C=Cc1ccccc1[N+](=O)[O-],70.0,267.375,5,1,5_1,9
N#CCc1ccc(cc1Cl)OC,42.0,181.622,0,0,0_0,8
C1OC(=O)C=C1,4.0,84.074,0,0,0_0,9
O=C1OCc2c1c(C)ccc2,86.0,148.161,0,1,0_1,6
CCCCC/C=C/C,-88.0,112.216,0,0,0_0,0
CSCC(=O)O,14.0,106.146,0,0,0_0,3
O=C(c1nn2c(s1)nc(=O)c1c2cccc1)c1cccs1,237.0,313.363,5,3,5_3,4
Clc1cc(Cl)c2c(n1)cccc2,67.5,198.052,0,1,0_1,6
COc1ccc(c(c1)C)[N+](=O)[O-],49.0,167.164,2,1,2_1,7
Clc1ncccc1c1cccnc1Cl,119.0,225.078,0,2,0_2,5
CC(C1C(=O)N(C1c1ccccc1)c1ccccc1)C,169.0,265.356,5,3,5_3,5
OC(=O)C(Oc1ccc(cc1Cl)Cl)C,114.0,235.066,2,2,2_2,0
Brc1ccc2c(c1)CCN2C(=O)C,120.0,240.1,2,2,2_2,8
CCC1NC(=O)c2c(N1)cc(c(c2)S(=O)(=O)N)Cl,251.0,289.744,2,3,2_3,1
OC(=O)CSc1ccc(cc1)Cl,106.0,202.662,2,2,2_2,2
N#C/C(=N/Nc1ccc(cc1)Br)/c1scc(n1)c1ccccc1,170.0,383.274,5,3,5_3,0
Nc1ccnc(c1)Cl,93.0,128.562,0,1,0_1,4
CC1CCc2c(N1)cc(c(c2)[N+](=O)[O-])CCC(=O)C,95.0,262.309,2,1,2_1,4
Oc1ccc2-c3c(Cc2c1)cccc3,168.0,182.222,5,3,5_3,1
[O-][N+](=O)c1ccc2c(c1)cccc2,79.0,173.171,2,1,2_1,9
[O-][N+](=O)c1cscc1,78.5,129.14,0,1,0_1,3
Clc1ccc(cc1)S(=O)(=O)c1cc(Cl)c(cc1Cl)Cl,147.0,356.057,5,2,5_2,0
NCCCCCN,9.0,102.181,0,0,0_0,0
Clc1ccc(c(c1)Cl)n1c(nc2c(c1=O)cc(cc2)F)n1cncn1,192.0,376.178,4,3,4_3,4
CCCCCCCCCCCCCCCCCCc1ccccc1,29.0,330.6,3,0,3_0,7
CCCC(S)C,-112.0,104.218,0,0,0_0,2
O=C1CCCCCCCCCCCCCCO1,35.0,240.387,3,0,3_0,8
CCCCCBr,-95.0,151.047,0,0,0_0,6
Oc1ccc(c(c1)C(=O)C)O,206.0,152.149,2,3,2_3,7
Clc1cnc(nc1)N,235.0,129.55,0,3,0_3,1
N#Cc1c(c2cccc(c2)O)c(C#N)c(=O)n(c1N)N,324.0,267.248,2,3,2_3,1
N#CCCC#N,54.0,80.09,0,1,0_1,7
CC(=O)/C=C/C=C/c1ccccc1,68.0,172.227,0,1,0_1,2
O=c1[nH]n(c(=O)n1c1ccccc1)C1C=CC2C1C1C=CC2C1,155.0,307.353,5,2,5_2,6
O=Cc1cn(c2c1cccc2)C,69.0,159.188,0,1,0_1,0
CCCCCOC(=O)Nc1nc(=O)n(cc1F)C1OC(C(C1O)O)C,115.5,359.354,4,2,4_2,5
Clc1ccc(c(c1)Cl)Cn1nc(c2c1cccc2)C(=O)O,207.0,321.163,5,3,5_3,0
c1ccc2c(c1)nc(cn2)c1cc(cc(c1)c1cnc2c(n1)cccc2)c1cnc2c(n1)cccc2,302.0,462.516,5,3,5_3,8
NNC(=O)COc1ccc(cc1)F,125.0,184.17,2,2,2_2,4
CCCCCOC(=O)c1c(Cl)cc(c(c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(c1C(=O)OCCCCC)Cl)Cl)Cl,78.0,677.188,4,1,4_1,4
Nc1ccc(cc1I)C(F)(F)F,51.0,287.022,2,1,2_1,1
O=P(C1C=C(OC2=C1CCCC2)c1ccccc1)(c1ccccc1)c1ccccc1,177.0,412.469,5,3,5_3,3
CCC(n1nc2c(n1)cccc2)C(=O)N,127.5,204.233,2,2,2_2,7
COc1cc(ccc1OC)C(=O)/C=C/c1ccc(o1)c1ccccc1OC,145.0,364.397,4,2,4_2,8
C/C(=C/C(=O)O)/C(F)(F)F,29.0,154.087,2,0,2_0,4
[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])C,69.0,182.135,2,1,2_1,6
O=C(c1cccc(c1)C(=O)/C=C/c1ccccc1)/C=C/c1ccccc1,142.0,338.406,5,2,5_2,0
CN(c1ccc(cc1)/C=N/c1ccccc1)C,99.0,224.307,5,1,5_1,7
CCCCCC(=O)Cl,-87.0,134.606,0,0,0_0,8
Cc1cc(n2c(n1)c(/N=N/c1cc(Cl)c(cc1Cl)Cl)c(n2)N)C(F)(F)F,229.0,423.613,4,3,4_3,5
Clc1c(Cl)cccc1I,35.0,272.9,0,0,0_0,7
O=C1OC(=O)C2(C1(C)C1CCC2O1)C,218.0,196.202,2,3,2_3,8
COc1ccc(cc1)NC/C(=N\c1ccc(cc1)OC)/Nc1ccc(cc1)OC,159.0,391.471,4,2,4_2,3
CC1=C(C(NC(=O)N1)c1cccc(c1Cl)Cl)C(=O)OCC,243.0,329.183,4,3,4_3,6
CCN(C(=O)SCC)C1CCCCC1,11.5,215.362,0,0,0_0,8
CC(=O)OCCOCn1cnc2c1nc(nc2)NC(=O)C,134.0,293.283,4,2,4_2,1
Brc1ccc2-c3c(Cc2c1)cc(cc3)Br,166.0,324.015,5,2,5_2,6
CC[C@@H](C(=O)O[C@H]1C[C@H](O)C=C2[C@H]1[C@@H](CC[C@H](C[C@H](CC(=O)O)O)O)[C@H](C=C2)C)C,326.0,424.534,1,3,1_3,3
[O-][N+](=O)c1cc(Br)c(c(c1)[N+](=O)[O-])N,152.0,262.019,2,2,2_2,2
CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,207.0,490.626,4,3,4_3,9
O=C(C(Oc1ccc(cc1C)Cl)C)Nc1ccc2c(c1)sc(n2)SCc1ccccc1,168.0,469.031,4,3,4_3,1
Fc1cccc(c1)F,-59.0,114.094,0,0,0_0,2
CC(=O)Nc1cccc(c1)C(F)(F)F,105.0,203.163,2,1,2_1,8
Sc1ccc(cc1)Cl,50.0,144.626,0,1,0_1,2
BrCc1ccc(c(c1)F)Cl,32.0,223.472,0,0,0_0,5
Nc1ccc(c(c1)Cl)O,152.0,143.573,0,2,0_2,5
O=Cc1ccccc1F,-45.0,124.114,0,0,0_0,7
COc1c(OC)cc(cc1OC)N,112.0,183.207,2,2,2_2,9
Fc1c(Cl)c(F)c(c(c1Cl)F)Cl,63.0,235.419,0,1,0_1,0
COC(=O)c1occc1C,35.0,140.138,0,0,0_0,6
Clc1ccc(cc1)C(=O)Nc1ccc2c(c1)nn(n2)C,229.0,286.722,5,3,5_3,0
CC(CCc1ccc2c(c1)NC(CC2)C)O,79.0,219.328,2,1,2_1,1
CC(=O)Oc1ccc(cc1)I,32.0,262.046,0,0,0_0,7
CN(c1ccc(cc1)/C=N/n1c(=S)[nH]nc1C(F)(F)F)C,200.0,315.324,4,3,4_3,7
ClCC(Cl)Cl,-37.0,133.405,0,0,0_0,7
N#Cc1ccnc(c1)I,79.0,230.008,0,1,0_1,5
CC1CCCC1(C)C,-22.0,112.216,0,0,0_0,8
O=C1NC(=O)C(N1)(C)C,176.0,128.131,2,3,2_3,7
NNC(=O)c1ccccc1O,148.0,152.153,2,2,2_2,5
CCOC(=O)CCCCCC(=O)OCC,-24.0,216.277,2,0,2_0,3
c1ccc(cc1)OB(Oc1ccccc1)Oc1ccccc1,99.5,290.127,5,1,5_1,7
COc1cc(ccc1C#N)[N+](=O)[O-],179.0,178.147,2,3,2_3,0
O[C@H]([C@@H](c1ccccc1)O)c1ccccc1,135.0,214.264,5,2,5_2,3
COc1cccc2c1C(=O)c1c(C2=O)c(O)c2c(c1O)[C@@H](O[C@H]1C[C@H](N)[C@@H]([C@@H](O1)C)O)C[C@](C2)(O)C(=O)C,208.5,527.526,4,3,4_3,2
N#Cc1ccccc1Br,55.0,182.02,0,1,0_1,2
[O-][N+](=O)c1c(O)c(Cl)cc(c1Cl)Cl,92.5,242.445,2,1,2_1,8
Cc1ncc[nH]1,144.0,82.106,0,2,0_2,0
CCCCCCCCC(C(=O)O)CCCCCCCC,38.5,284.484,3,0,3_0,7
[O-][N+](=O)c1ccc(cc1C(=O)OC)Cl,49.0,215.592,2,1,2_1,0
N#Cc1cc(N)ccc1C#N,181.0,143.149,0,3,0_3,7
COc1ccc(cc1)C(=O)OC(COc1ccc(cc1)C(=O)C=Cc1ccccc1)COc1ccc(cc1)C=CC(=O)c1ccccc1,74.0,638.716,4,1,4_1,1
O=c1[nH]cnc2c1cnn2C(=O)c1ccccc1,271.0,240.222,2,3,2_3,5
CCc1ccccc1NC(=O)c1cccc2c1cccc2,175.0,275.351,5,3,5_3,7
CSCC,-106.0,76.164,0,0,0_0,4
Cc1ncnc(c1)N,197.0,109.132,0,3,0_3,9
CCCCCC#CCCCC,-74.1,152.281,0,0,0_0,6
C1CCC(CN1)c1ccccc1,14.5,161.248,0,0,0_0,5
CCC(=O)c1ccc(c(c1)C(F)(F)F)F,32.0,220.165,2,0,2_0,7
OC(=O)C(c1ccccc1)(c1ccccc1)C,173.0,226.275,5,3,5_3,2
CCOc1ccc(cc1N)[N+](=O)[O-],96.5,182.179,2,1,2_1,4
Nc1ccc2-c3c(Cc2c1)cccc3,128.0,181.238,5,2,5_2,6
O=S(=O)(c1ccccc1)c1ccccc1,128.0,218.277,5,2,5_2,1
OB(c1ccc2c(c1)cc[nH]2)O,173.0,160.969,2,3,2_3,6
Clc1cc(Cl)c(c(c1)[N+](=O)[O-])N,101.0,207.016,2,1,2_1,0
[O-][n+]1cc(C#N)c(cc1)C,185.0,134.138,0,3,0_3,5
CCCCC(=O)OC1(CCC2C1(C)CC(O)C1C2CCC2=CC(=O)CCC12C)C(=O)CO,218.5,446.584,1,3,1_3,4
C(/C=C/c1ccccc1)C/C=C/c1ccccc1,82.0,234.342,5,1,5_1,2
CCNC(=O)NC(=O)/C(=N/OC)/C#N,160.5,198.182,2,2,2_2,6
O=C(c1ccccc1)Sc1ccccc1N,105.0,229.304,5,1,5_1,9
OC1CC[C@]2(C(C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C,174.0,290.447,1,3,1_3,0
CCNc1cccc(c1)O,62.0,137.182,0,1,0_1,6
ClCCC(=O)Cl,-32.0,126.97,0,0,0_0,7
COC(=O)OC,4.0,90.078,0,0,0_0,9
CCN(C(=O)COC(=O)c1ccccc1)CC,72.5,235.283,2,1,2_1,7
N#Cc1c(C)n(c2c1cccc2)O,159.0,172.187,0,2,0_2,6
CCCCCCCCCCCCC(=O)OC,6.5,228.376,3,0,3_0,8
NC(=O)OCC[N+](C)(C)C,210.0,147.198,2,3,2_3,7
Ic1cnc(c(c1)C)Br,45.0,297.921,0,0,0_0,8
[O-][N+](=O)c1cc(O)c(cc1Cl)Cl,100.0,208.0,2,1,2_1,7
OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,188.0,342.297,4,3,4_3,0
c1ccc(cc1)C1C(Nc2c1cccc2)c1ccccc1,173.0,271.363,5,3,5_3,3
O=NN(CCCC(=O)c1cccnc1)C,72.0,207.233,2,1,2_1,5
OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1C[C@@H](C1=CC(=O)C=C[C@]21C)F)F)(C)C,265.5,452.494,1,3,1_3,8
Nc1cccc2c1ccnc2,129.0,144.177,0,2,0_2,8
CC(O[Si](C(C)(C)C)(C)C)Cc1oc2c(c(=O)c1[Si](C)(C)C)c1C3OC(=O)CC3Oc1c1c2cccc1,190.0,538.789,4,3,4_3,9
FC(c1nc2c([nH]1)cccc2)(F)F,209.5,186.136,2,3,2_3,9
OC(C(Cl)(Cl)Cl)OCC(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O,53.0,725.699,4,1,4_1,0
CC(OC(=O)C)OC(=O)C,18.9,146.142,2,0,2_0,2
CC1CCc2c(C1)ccc(c2)C,20.0,160.26,0,0,0_0,6
O/N=C\c1ccc(c(c1)[N+](=O)[O-])/C=N/O,176.0,209.161,2,3,2_3,3
C/C=C/CC/C=C/C,-76.0,110.2,0,0,0_0,2
CCC(=O)C(C)(C)C,-45.0,114.188,0,0,0_0,0
O=C1CC2CC1CC2,95.0,110.156,0,1,0_1,5
Cc1ncnc(c1)C,25.0,108.144,0,0,0_0,5
N#CCc1ccc(cc1C)F,26.0,149.168,0,0,0_0,1
O=C(N1CCN(CC1)Cc1ccccc1)OC(C)(C)C,72.0,276.38,5,1,5_1,5
Cc1ccc(cc1)NN=C1C(=O)OC(OC1=O)(C)C,130.0,262.265,2,2,2_2,4
O=CNC(C(c1ccccc1)O)c1ccccc1,205.0,241.29,5,3,5_3,6
Cc1ccc(cc1)S(=O)(=O)C[N+]#[C-],112.0,195.243,2,2,2_2,7
Cc1ccc(c(c1)Br)C,10.0,185.064,0,0,0_0,0
O=C=Nc1ccc(cc1C)[N+](=O)[O-],83.0,178.147,2,1,2_1,0
CN([C@@H]1C(=C(C(=N)O)C(=O)[C@@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C,165.0,444.44,4,2,4_2,2
CCc1cccc(c1)N,-8.0,121.183,0,0,0_0,1
CCCCCOC(=O)C1=C(C)NC(=O)NC1c1ccc2c(c1)OCO2,144.0,346.383,4,2,4_2,9
COc1ccc(c(c1)OC)Br,25.0,217.062,0,0,0_0,8
Oc1ccc(cn1)[N+](=O)[O-],190.0,140.098,2,3,2_3,4
OC(=O)CCc1ccc(cc1)F,90.0,168.167,2,1,2_1,2
COc1ccccc1C(=S)N1CCOCC1,86.0,237.324,5,1,5_1,7
NC1CCC2(C(C1)CCC1C2CCC2(C1CCC2C(=O)C)C)C,126.0,317.517,1,2,1_2,5
O=C(c1ccccc1)Oc1ccc(cc1)[N+](=O)[O-],143.0,243.218,2,2,2_2,8
COc1cc(C#N)ccc1O,87.0,149.149,0,1,0_1,9
OCc1cc(ccc1Cl)[N+](=O)[O-],77.0,187.582,2,1,2_1,8
O=C(Cc1ccccc1)Cc1ccccc1,34.0,210.276,5,0,5_0,9
CCCSc1ccc2c(c1)nc([nH]2)NC(=O)OC,209.0,265.338,2,3,2_3,7
c1ccc2c(c1)Cc1c(C2)cccc1,109.0,180.25,5,2,5_2,5
Clc1ccc(c(c1)Cl)Nc1nc(N)nnc1c1ccccc1,223.0,332.194,5,3,5_3,5
CCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4C=C[C@@H]1O)C,200.0,313.397,4,3,4_3,2
CC(=O)Oc1c(cccc1OC(=O)C)OC(=O)C,166.0,252.222,2,2,2_2,8
CCN(C(=O)c1cccc(c1)C)CC,-45.0,191.274,0,0,0_0,3
O=C(c1cnc(c(n1)Cl)C(C)(C)C)Nc1c(C)cccc1C,146.0,317.82,5,2,5_2,4
CCC(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)cn3C)CO,195.0,353.466,4,3,4_3,9
Cc1ccccc1N1CSc2n(C1)c(nn2)c1cccnc1,202.0,309.398,5,3,5_3,3
Clc1c(Cl)c(Cl)c(c2c1oc1c2cccc1)Cl,169.0,305.975,5,3,5_3,7
N#CCSc1ccc(cc1)Cl,80.0,183.663,0,1,0_1,0
Nc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],133.0,183.123,2,2,2_2,2
CCCCCCCCI,-46.0,240.128,0,0,0_0,4
COc1ccc(cc1)/N=N/c1c(N)nn2c1nc(C)cc2C(F)(F)F,159.0,350.304,4,2,4_2,7
CCCC(=O)N,115.0,87.122,0,2,0_2,1
CC(N)(C)C,-67.0,73.139,0,0,0_0,3
NC(=S)c1ccccc1,116.0,137.207,0,2,0_2,1
[O-][N+](=O)c1cccc(c1N)N,158.0,153.141,2,2,2_2,5
COc1ccc2c(c1)c(=O)cc(o2)c1ccccc1,164.0,252.269,5,2,5_2,4
ClC(=O)c1ccccc1,-1.0,140.569,0,0,0_0,1
OC(=O)C(CCC(C(=O)O)C(C)C)C,104.0,202.25,2,1,2_1,5
OC(=O)c1cc2ccccc2cc1O,220.0,188.182,2,3,2_3,0
CC(=O)/C=C/c1cc(ccc1Cc1ccc(cc1I)N(C)C)N(C)C,164.35,448.348,5,2,5_2,4
N#CC(=O)c1ccccc1,32.5,131.134,0,0,0_0,0
CC(=O)Nc1ccccc1CCN(C(=O)C)CCc1ccccc1NC(=O)C,189.0,381.476,4,3,4_3,7
FC(c1ccc(cc1)C1OCC(=O)NC1)(F)F,116.0,245.2,2,2,2_2,5
OC(c1ccccc1)(c1ccccc1)Cc1ccccc1,89.5,274.363,5,1,5_1,6
N#CCc1csc2c1cccc2,64.0,173.24,0,1,0_1,4
N#Cc1c(nn(c1N)c1ccccc1)c1ccccc1,161.0,260.3,5,2,5_2,9
Brc1cccc2c1cccc2/C=N/Nc1ccccc1,105.0,325.209,5,1,5_1,4
BrCc1cccc(c1)Br,42.0,249.933,0,0,0_0,1
CCCCCCCCCCCCCC(=O)C,39.0,226.404,3,0,3_0,9
Cc1cc(N)c2c(n1)cccc2,164.0,158.204,0,2,0_2,3
OC(=O)c1cccc(c1Cl)C(F)(F)F,134.0,224.565,2,2,2_2,9
CC(=O)C=C,-7.0,70.091,0,0,0_0,4
FC(C1(F)C(F)(C(F)(F)F)C(F)(F)C(C(C1(F)F)(F)F)(F)F)(F)F,-56.0,400.056,2,0,2_0,6
CCCc1ccc(cc1)C#Cc1ccc(cc1)CC,50.0,248.369,5,1,5_1,1
CC(=O)OCCCCCc1ccc(cc1)S(=O)(=O)N,84.0,285.365,2,1,2_1,4
Oc1ccc(cc1)CNC(=O)C(=O)c1c[nH]c2c1cc(cc2)[N+](=O)[O-],240.0,339.307,4,3,4_3,2
Cn1c(cc2c1cccc2)c1ccccc1,99.0,207.276,5,1,5_1,0
CCC1(CCC(=O)NC1=O)c1ccccc1,87.5,217.268,2,1,2_1,2
Clc1ccc(c(c1)C(c1ccccc1)O)NC(=O)c1ccncc1,211.0,338.794,5,3,5_3,0
COc1ccc(cc1)OC,56.0,138.166,0,1,0_1,2
O=C(N[C@@H](C(=O)O)Cc1ccccc1)OCc1ccccc1,86.0,299.326,5,1,5_1,8
NC(=O)/C(=N\Nc1cc(Cl)c(cc1Cl)Cl)/c1nc2c(s1)cccc2,237.0,399.69,4,3,4_3,8
CCCCCC1C(CCC1=O)CC(=O)OC,-10.0,226.316,2,0,2_0,8
O=C(c1ccccc1)N[N+](=O)[O-],143.0,166.136,2,2,2_2,1
O=C1N(c2ccc(cc2)O)C(=O)c2c1cccc2,296.0,239.23,2,3,2_3,5
CN1CCS(=O)(=O)CC1,86.0,149.215,0,1,0_1,4
O=C1N(N=C(/C/1=N/Nc1cccc(c1)C(F)(F)F)C(F)(F)F)c1ccccc1,160.0,400.282,4,2,4_2,6
COc1ccc(cc1)C1C(=O)c2c(C1=O)cccc2,156.5,252.269,5,2,5_2,6
OC(=O)CCc1cn(C)c(=O)n(c1=O)C,225.0,212.205,2,3,2_3,2
O=C1OC(C(=O)N1Nc1ccccc1)(C)c1ccc(cc1)Oc1ccccc1,141.0,374.396,4,2,4_2,0
Cc1ccc(c2c1nccc2)C,4.5,157.216,0,0,0_0,5
Clc1cccc(c1Br)Cl,61.0,225.9,0,1,0_1,8
CC(=O)OCc1ccccc1,-51.0,150.177,0,0,0_0,2
Cc1ccc(cc1)SSc1ccc(cc1)C,47.5,246.4,5,1,5_1,6
COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)Cl,85.0,342.134,4,1,4_1,0
Oc1c(O)cc(c2c1C(=O)c1ccccc1C2=O)O,259.0,256.213,2,3,2_3,0
COC(=O)C(C(C(F)(F)F)(F)F)(F)F,-86.0,228.063,2,0,2_0,4
C1CCCCNCC1,29.0,113.204,0,0,0_0,6
NCCCCN,27.0,88.154,0,0,0_0,9
OCCCCCc1ccc(cc1)S(=O)(=O)N,86.0,243.328,2,1,2_1,9
CCCCCCCCCCCCCC(=O)Cl,-1.0,246.822,3,0,3_0,9
OC(=O)CCC(C1CCC2C1(C)C(=O)CC1C2C(=O)CC2C1(C)CCC(=O)C2)C,237.0,402.531,1,3,1_3,4
FC(Oc1cc(Cl)c(c(c1)Cl)N)(F)F,32.0,246.015,2,0,2_0,5
