SMILES,MP_reported,MP_raw,Source,Source_file,Accepted_for_consensus,MP_quality,Consensus_method,Group_MP_range
Brc1ccc(I)cn1,124.0,124.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ccc(OCc2ccccc2)nc1,46.5,46.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1ccc(OCc2ccccc2)nc1,47.0,47,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1ccc(OCc2ccccc2)nc1,47.0,47.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1,97.5,97.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1,99.0,99,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
Brc1ccc(Oc2ccc(Br)c(Br)c2)c(Br)c1,20.0,20.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,86.0
Brc1ccc(Oc2ccc(Br)c(Br)c2)c(Br)c1,106.0,106,2,2_EGNN_melt_point.csv,False,unresolved,unresolved,86.0
Brc1ccc(Oc2ccc(Br)c(Br)c2)cc1Br,94.5,94.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.3700000000000045
Brc1ccc(Oc2ccc(Br)c(Br)c2)cc1Br,95.87,95.87,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.3700000000000045
Brc1ccc(Oc2ccc(Br)c(Br)c2Br)c(Br)c1,120.0,120.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5
Brc1ccc(Oc2ccc(Br)c(Br)c2Br)c(Br)c1,122.5,122.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5
Brc1ccc(Oc2ccc(Br)cc2)cc1,54.0,54(1),1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,5.25
Brc1ccc(Oc2ccc(Br)cc2)cc1,58.0,58.0,4,train_without_data_augmentation.csv,True,review,median_all,5.25
Brc1ccc(Oc2ccc(Br)cc2)cc1,59.25,59.25,2,2_EGNN_melt_point.csv,True,review,median_all,5.25
Brc1ccc(Oc2ccc(Br)cc2)cc1,59.25,59.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,5.25
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,78.75,78.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.6650000000000063
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,82.415,82.415,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.6650000000000063
Brc1ccc(Oc2ccccc2)cc1,18.0,18.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.6999999999999993
Brc1ccc(Oc2ccccc2)cc1,18.36,18.36,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.6999999999999993
Brc1ccc(Oc2ccccc2)cc1,18.36,18.36,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.6999999999999993
Brc1ccc(Oc2ccccc2)cc1,18.7,18.7(2),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.6999999999999993
Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,165.5,165.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,166.0,166,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,166.0,166.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ccc2c(c1)Cc1ccccc1-2,112.0,112.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.7999999999999972
Brc1ccc2c(c1)Cc1ccccc1-2,112.8,112.8,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.7999999999999972
Brc1ccc2c(c1)Cc1ccccc1-2,112.8,112.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.7999999999999972
Brc1ccc2ccccc2c1,55.0,55.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
Brc1ccc2ccccc2c1,56.25,56.25,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.0
Brc1ccc2ccccc2c1,56.5,56.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
Brc1ccc2ccccc2c1,58.0,58(2),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
Brc1ccc2ncsc2c1,53.0,53,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1ccc2ncsc2c1,53.0,53.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ccc2ncsc2c1,53.5,53.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1ccc2sccc2c1,46.0,46,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
Brc1ccc2sccc2c1,46.0,46.0,4,test_predictions.csv,True,high_confidence,median_all,1.5
Brc1ccc2sccc2c1,47.5,47.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
Brc1cccc(Br)c1,-7.0,-7,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.09999999999999964
Brc1cccc(Br)c1,-7.0,-7.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.09999999999999964
Brc1cccc(Br)c1,-7.0,-7.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.09999999999999964
Brc1cccc(Br)c1,-6.9,-6.9(5),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.09999999999999964
Brc1cccc(I)c1,-9.3,-9.3(6),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.3000000000000007
Brc1cccc(I)c1,-9.15,-9.15,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.3000000000000007
Brc1cccc(I)c1,-9.15,-9.15,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.3000000000000007
Brc1cccc(I)c1,-9.0,-9.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.3000000000000007
Brc1cccc2cc[nH]c12,43.0,43,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
Brc1cccc2cc[nH]c12,43.0,43.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.5
Brc1cccc2cc[nH]c12,46.5,46.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
Brc1cccc2ccccc12,-1.4,-1.4,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,7.5
Brc1cccc2ccccc12,-1.27,-1.27,2,2_EGNN_melt_point.csv,True,review,median_all,7.5
Brc1cccc2ccccc12,-1.0,-1.0,4,train_without_data_augmentation.csv,True,review,median_all,7.5
Brc1cccc2ccccc12,6.1,6.1(1),1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,7.5
Brc1cccc2cn[nH]c12,127.5,127.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1cccc2cn[nH]c12,128.0,128,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1cccc2cn[nH]c12,128.0,128.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ccccc1,-31.0,-31.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.26000000000000156
Brc1ccccc1,-30.9,-30.9,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.26000000000000156
Brc1ccccc1,-30.8,-30.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.26000000000000156
Brc1ccccc1,-30.74,-30.74(3),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.26000000000000156
Brc1ccccc1-c1ccccc1,0.8,0.8,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.7
Brc1ccccc1-c1ccccc1,1.0,1.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.7
Brc1ccccc1-c1ccccc1,1.5,1.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.7
Brc1ccccc1-c1ccccc1,1.5,1.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.7
Brc1ccccc1-c1ccccc1Br,80.0,80.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ccccc1-c1ccccc1Br,80.5,80.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1ccccc1-c1ccccc1Br,80.5,80.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1ccccc1-c1nnn[nH]1,182.0,182,2,2_EGNN_melt_point.csv,True,near_exact,median_all,1.0
Brc1ccccc1-c1nnn[nH]1,182.0,182.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
Brc1ccccc1-c1nnn[nH]1,183.0,183.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
Brc1ccccc1Br,5.0,5.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.37
Brc1ccccc1Br,6.0,6(2),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.37
Brc1ccccc1Br,6.05,6.05,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.37
Brc1ccccc1Br,6.37,6.37,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.37
Brc1ccccc1I,2.1,2.1(5),1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,7.9
Brc1ccccc1I,9.5,9.5,2,2_EGNN_melt_point.csv,True,review,median_all,7.9
Brc1ccccc1I,9.75,9.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,7.9
Brc1ccccc1I,10.0,10.0,4,train_without_data_augmentation.csv,True,review,median_all,7.9
Brc1ccccc1P(c1ccccc1)c1ccccc1,113.8,113.8,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.04999999999999716
Brc1ccccc1P(c1ccccc1)c1ccccc1,113.85,113.85,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.04999999999999716
Brc1ccccc1P(c1ccccc1)c1ccccc1,113.85,113.85,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.04999999999999716
Brc1cccnc1,-27.3,-27.3,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.3000000000000007
Brc1cccnc1,-27.15,-27.15,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.3000000000000007
Brc1cccnc1,-27.0,-27.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.3000000000000007
Brc1cnc(OCc2ccccc2)nc1,101.5,101.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1cnc(OCc2ccccc2)nc1,102.0,102,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1cnc(OCc2ccccc2)nc1,102.0,102.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1cnc2ccccc2c1,13.3,13.3,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.6999999999999993
Brc1cnc2ccccc2c1,13.65,13.65,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.6999999999999993
Brc1cnc2ccccc2c1,13.65,13.65,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.6999999999999993
Brc1cnc2ccccc2c1,14.0,14.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.6999999999999993
Brc1cncc(-c2nnn[nH]2)c1,226.5,226.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1cncc(-c2nnn[nH]2)c1,227.0,227,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1cncc2ccccc12,41.0,41.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1cncc2ccccc12,41.25,41.25,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1cncc2ccccc12,41.25,41.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1cncc2ccccc12,41.5,41.5,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
Brc1cscc1Br,4.5,4.5,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
Brc1cscc1Br,4.5,4.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1cscc1Br,4.75,4.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1cscc1Br,5.0,5.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1n[nH]c(Br)c1Br,186.0,186,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,5.0
Brc1n[nH]c(Br)c1Br,186.0,186.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,5.0
Brc1n[nH]c(Br)c1Br,191.0,191.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,5.0
Brc1nc2ccccc2[nH]1,198.0,198,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
Brc1nc2ccccc2[nH]1,198.0,198.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
Brc1nc2ccccc2[nH]1,200.0,200.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
Brc1ncccn1,55.0,55,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
Brc1ncccn1,55.0,55.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
Brc1ncccn1,55.5,55.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
Brc1sc(Br)c(Br)c1Br,115.0,115.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.2000000000000028
Brc1sc(Br)c(Br)c1Br,116.2,116.2,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.2000000000000028
Brc1sc(Br)c(Br)c1Br,116.2,116.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.2000000000000028
C,-182.475,-182.475(5),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.4749999999999943
C,-182.0,-182.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.4749999999999943
C#C,-81.5,-81.5(9),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.7750000000000057
C#C,-80.8,-80.8,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.7750000000000057
C#C,-80.75,-80.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.7750000000000057
C#C,-80.725,-80.725,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.7750000000000057
C#CC,-103.0,-103.0(5),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.29999999999999716
C#CC,-102.7,-102.7,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.29999999999999716
C#CC,-102.7,-102.7,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.29999999999999716
C#CC,-102.7,-102.7,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.29999999999999716
C#CC#C,-36.4,-36.4,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.3999999999999986
C#CC#C,-36.4,-36.4,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.3999999999999986
C#CC#C,-36.4,-36.4,4,test_predictions.csv,True,high_confidence,median_all,1.3999999999999986
C#CC#C,-35.0,-35(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.3999999999999986
C#CC(=O)O,9.0,9,1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,9.0
C#CC(=O)O,18.0,18,2,2_EGNN_melt_point.csv,True,review,median_all,9.0
C#CC(=O)O,18.0,18.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,9.0
C#CC(=O)O,18.0,18.0,4,train_without_data_augmentation.csv,True,review,median_all,9.0
C#CC(C)(C)C,-78.2,-78.2(4),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.20000000000000284
C#CC(C)(C)C,-78.1,-78.1,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.20000000000000284
C#CC(C)(C)C,-78.05,-78.05,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.20000000000000284
C#CC(C)(C)C,-78.0,-78.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.20000000000000284
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,155.0,155,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,155.0,155.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,156.0,156.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,156.5,156.5(5),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.5
C#CC(C)(C)O,2.8,2.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.20000000000000018
C#CC(C)(C)O,2.935,2.935,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.20000000000000018
C#CC(C)(C)O,3.0,3.0(3),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.20000000000000018
C#CC(C)(C)O,3.0,3.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.20000000000000018
C#CC(C)(O)CC,-31.0,-31.0,4,train_without_data_augmentation.csv,False,unresolved,unresolved,61.5
C#CC(C)(O)CC,0.25,0.25,2,2_EGNN_melt_point.csv,False,unresolved,unresolved,61.5
C#CC(C)(O)CC,30.5,30.5,1,1_ChemXplore_ML_tmp_C.csv,False,unresolved,unresolved,61.5
C#CC(C)(O)CC,30.5,30.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,61.5
C#CC(C)(O)c1ccccc1,49.0,49.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
C#CC(C)(O)c1ccccc1,50.15,50.15,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.0
C#CC(C)(O)c1ccccc1,50.15,50.15,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
C#CC(C)(O)c1ccccc1,52.0,52(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
C#CC(C)C,-90.0,-90.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.29999999999999716
C#CC(C)C,-89.85,-89.85,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.29999999999999716
C#CC(C)C,-89.85,-89.85,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.29999999999999716
C#CC(C)C,-89.7,-89.7,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.29999999999999716
C#CC(C)O,-3.0,-3,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
C#CC(C)O,-3.0,-3.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
C#CC(C)O,-3.0,-3.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
C#CC(C)O,-1.5,-1.5,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.5
C#CC(O)(c1ccccc1)c1ccccc1,46.0,46,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
C#CC(O)(c1ccccc1)c1ccccc1,46.0,46.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
C#CC(O)(c1ccccc1)c1ccccc1,47.5,47.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
C#CC(O)c1ccccc1,22.0,22,1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,6.0
C#CC(O)c1ccccc1,23.5,23.5,2,2_EGNN_melt_point.csv,True,review,median_all,6.0
C#CC(O)c1ccccc1,28.0,28.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,6.0
C#CC(O)c1ccccc1,28.0,28.0,4,train_without_data_augmentation.csv,True,review,median_all,6.0
C#CC1(O)CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1,237.5,237.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
C#CC1(O)CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1,238.0,238,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
C#CC1(O)CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1,238.0,238.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
C#CC1(O)CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1,186.0,186.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
C#CC1(O)CCC2(C)C(CCC3C4CCC(O)C4(C)CCC32)C1,189.0,189,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.0
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,169.5,169.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,169.5,169.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,169.5,169.5,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,170.0,170,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,269.0,269.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,272.0,272,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,203.5,203.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,203.5,203.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,203.5,203.5,4,test_predictions.csv,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,207.0,207(2),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,206.0,206,1,1_ChemXplore_ML_tmp_C.csv,False,high_confidence,dominant_cluster,34.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,236.0,236,2,2_EGNN_melt_point.csv,True,high_confidence,dominant_cluster,34.0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,240.0,240.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,dominant_cluster,34.0
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,225.6,225.6,2,2_EGNN_melt_point.csv,True,review,median_all,9.400000000000006
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,225.6,225.6,4,train_without_data_augmentation.csv,True,review,median_all,9.400000000000006
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,235.0,235.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,9.400000000000006
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,141.0,141.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,45.0
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,141.0,141.0,4,train_without_data_augmentation.csv,False,unresolved,unresolved,45.0
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,162.0,162,2,2_EGNN_melt_point.csv,False,unresolved,unresolved,45.0
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,186.0,186(1),1,1_ChemXplore_ML_tmp_C.csv,False,unresolved,unresolved,45.0
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,150.5,150.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,150.5,150.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,150.5,150.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.5
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,154.0,154(1),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.5
C#CC1(O)CCCC1,25.0,25.0,4,test_predictions.csv,True,high_confidence,median_all,2.0
C#CC1(O)CCCC1,26.0,26,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
C#CC1(O)CCCC1,26.0,26.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
C#CC1(O)CCCC1,27.0,27,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.0
C#CC1(O)CCCCC1,31.0,31(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.25
C#CC1(O)CCCCC1,31.75,31.75,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.25
C#CC1(O)CCCCC1,32.0,32.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.25
C#CC1(O)CCCCC1,32.25,32.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.25
C#CC1(O)c2ccccc2-c2ccccc21,109.5,109.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
C#CC1(O)c2ccccc2-c2ccccc21,110.0,110,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
